wafer_layout,component_sk,ucs_die_x,ucs_die_y,ucs_flash_x,ucs_flash_y,ucs_die_in_flash_x,ucs_die_in_flash_y,ucs_die_origin_x,ucs_die_origin_y,ucs_flash_wafer_layout_sk,ucs_die_wafer_layout_sk,metrology17_site,sort_die_x,sort_die_y,sort_test_flag,wet_flash_x,wet_flash_y
product,90001838,-2,-3,-1,-1,1,2,-21928.36,-39237.03,90172512,96394405,,17,27,T,7,4
product,90001838,-2,-2,-1,-1,1,3,-21928.36,-32677.57,90172512,96394406,,17,26,T,7,4
product,90001838,-2,-1,-1,-1,1,4,-21928.36,-26118.11,90172512,96394407,,17,25,T,7,4
product,90001838,-2,0,-1,0,1,0,-21928.36,-19558.65,90172513,96394418,,17,24,T,7,5
product,90001838,-2,1,-1,0,1,1,-21928.36,-12999.19,90172513,96394419,,17,23,T,7,5
product,90001838,-2,2,-1,0,1,2,-21928.36,-6439.73,90172513,96394420,,17,22,T,7,5
product,90001838,-2,3,-1,0,1,3,-21928.36,119.73,90172513,96394421,,17,21,T,7,5
product,90001838,-2,4,-1,0,1,4,-21928.36,6679.19,90172513,96394422,,17,20,T,7,5
product,90001838,-2,5,-1,1,1,0,-21928.36,13238.65,90172514,96394433,,17,19,T,7,6
product,90001838,-2,6,-1,1,1,1,-21928.36,19798.11,90172514,96394434,,17,18,T,7,6
product,90001838,-2,7,-1,1,1,2,-21928.36,26357.57,90172514,96394435,,17,17,T,7,6
product,90001838,-2,8,-1,1,1,3,-21928.36,32917.03,90172514,96394436,,17,16,T,7,6
product,90001838,-2,9,-1,1,1,4,-21928.36,39476.49,90172514,96394437,,17,15,T,7,6
product,90001838,-2,10,-1,2,1,0,-21928.36,46035.95,90172515,96394448,,17,14,T,7,7
product,90001838,-2,11,-1,2,1,1,-21928.36,52595.41,90172515,96394449,,17,13,T,7,7
product,90001838,-2,12,-1,2,1,2,-21928.36,59154.87,90172515,96394450,,17,12,T,7,7
product,90001838,-2,13,-1,2,1,3,-21928.36,65714.33,90172515,96394451,,17,11,T,7,7
product,90001838,-2,14,-1,2,1,4,-21928.36,72273.79,90172515,96394452,,17,10,T,7,7
product,90001838,-2,15,-1,3,1,0,-21928.36,78833.25,90172516,96394463,,17,9,T,7,8
product,90001838,-2,16,-1,3,1,1,-21928.36,85392.71,90172516,96394464,,17,8,T,7,8
product,90001838,-2,17,-1,3,1,2,-21928.36,91952.17,90172516,96394465,,17,7,T,7,8
product,90001838,-2,18,-1,3,1,3,-21928.36,98511.63,90172516,96394466,,17,6,T,7,8
product,90001838,-2,19,-1,3,1,4,-21928.36,105071.09,90172516,96394467,,17,5,T,7,8
product,90001838,-2,20,-1,4,1,0,-21928.36,111630.55,90172517,96394478,,17,4,T,7,9
product,90001838,-2,21,-1,4,1,1,-21928.36,118190.01,90172517,96394479,,17,3,T,7,9
product,90001838,-2,22,-1,4,1,2,-21928.36,124749.47,90172517,96394480,,17,2,T,7,9
product,90001838,-2,23,-1,4,1,3,-21928.36,131308.93,90172517,96394481,,17,1,T,7,9
product,90001838,-2,24,-1,4,1,4,-21928.36,137868.39,90172517,96394482,,17,0,T,7,9
product,90001838,-2,25,-1,5,1,0,-21928.36,144427.85,90172518,96394493,,17,-1,P,7,10
product,90001838,-2,26,-1,5,1,1,-21928.36,150987.31,90172518,96394494,,17,-2,P,7,10
product,90001838,-2,27,-1,5,1,2,-21928.36,157546.77,90172518,96394495,,17,-3,P,7,10
product,90001838,-2,28,-1,5,1,3,-21928.36,164106.23,90172518,96394496,,17,-4,P,7,10
product,90001838,-2,29,-1,5,1,4,-21928.36,170665.69,90172518,96394497,,17,-5,P,7,10
product,90001838,-1,-20,-1,-4,2,0,-14657.4,-150747.85,90172509,96394363,15,18,44,P,7,1
product,90001838,-1,-19,-1,-4,2,1,-14657.4,-144188.39,90172509,96394364,15,18,43,T,7,1
product,90001838,-1,-18,-1,-4,2,2,-14657.4,-137628.93,90172509,96394365,15,18,42,T,7,1
product,90001838,-1,-17,-1,-4,2,3,-14657.4,-131069.47,90172509,96394366,15,18,41,T,7,1
product,90001838,-1,-16,-1,-4,2,4,-14657.4,-124510.01,90172509,96394367,15,18,40,T,7,1
product,90001838,-1,-15,-1,-3,2,0,-14657.4,-117950.55,90172510,96394378,10,18,39,T,7,2
product,90001838,-1,-14,-1,-3,2,1,-14657.4,-111391.09,90172510,96394379,10,18,38,T,7,2
product,90001838,-1,-13,-1,-3,2,2,-14657.4,-104831.63,90172510,96394380,10,18,37,T,7,2
product,90001838,-1,-12,-1,-3,2,3,-14657.4,-98272.17,90172510,96394381,10,18,36,T,7,2
product,90001838,-1,-11,-1,-3,2,4,-14657.4,-91712.71,90172510,96394382,10,18,35,T,7,2
product,90001838,-1,-10,-1,-2,2,0,-14657.4,-85153.25,90172511,96394393,,18,34,T,7,3
product,90001838,-1,-9,-1,-2,2,1,-14657.4,-78593.79,90172511,96394394,,18,33,T,7,3
product,90001838,-1,-8,-1,-2,2,2,-14657.4,-72034.33,90172511,96394395,,18,32,T,7,3
product,90001838,-1,-7,-1,-2,2,3,-14657.4,-65474.87,90172511,96394396,,18,31,T,7,3
product,90001838,-1,-6,-1,-2,2,4,-14657.4,-58915.41,90172511,96394397,,18,30,T,7,3
product,90001838,-1,-5,-1,-1,2,0,-14657.4,-52355.95,90172512,96394408,,18,29,T,7,4
product,90001838,-1,-4,-1,-1,2,1,-14657.4,-45796.49,90172512,96394409,,18,28,T,7,4
product,90001838,-1,-3,-1,-1,2,2,-14657.4,-39237.03,90172512,96394410,,18,27,T,7,4
product,90001838,-1,-2,-1,-1,2,3,-14657.4,-32677.57,90172512,96394411,,18,26,T,7,4
product,90001838,-1,-1,-1,-1,2,4,-14657.4,-26118.11,90172512,96394412,,18,25,T,7,4
product,90001838,-1,0,-1,0,2,0,-14657.4,-19558.65,90172513,96394423,,18,24,T,7,5
product,90001838,-1,1,-1,0,2,1,-14657.4,-12999.19,90172513,96394424,,18,23,T,7,5
product,90001838,-1,2,-1,0,2,2,-14657.4,-6439.73,90172513,96394425,,18,22,T,7,5
product,90001838,-1,3,-1,0,2,3,-14657.4,119.73,90172513,96394426,,18,21,T,7,5
product,90001838,-1,4,-1,0,2,4,-14657.4,6679.19,90172513,96394427,,18,20,T,7,5
product,90001838,-1,5,-1,1,2,0,-14657.4,13238.65,90172514,96394438,,18,19,T,7,6
product,90001838,-1,6,-1,1,2,1,-14657.4,19798.11,90172514,96394439,,18,18,T,7,6
product,90001838,-1,7,-1,1,2,2,-14657.4,26357.57,90172514,96394440,,18,17,T,7,6
product,90001838,-1,8,-1,1,2,3,-14657.4,32917.03,90172514,96394441,,18,16,T,7,6
product,90001838,-1,9,-1,1,2,4,-14657.4,39476.49,90172514,96394442,,18,15,T,7,6
product,90001838,-1,10,-1,2,2,0,-14657.4,46035.95,90172515,96394453,,18,14,T,7,7
product,90001838,-1,11,-1,2,2,1,-14657.4,52595.41,90172515,96394454,,18,13,T,7,7
product,90001838,-1,12,-1,2,2,2,-14657.4,59154.87,90172515,96394455,,18,12,T,7,7
product,90001838,-1,13,-1,2,2,3,-14657.4,65714.33,90172515,96394456,,18,11,T,7,7
product,90001838,-1,14,-1,2,2,4,-14657.4,72273.79,90172515,96394457,,18,10,T,7,7
product,90001838,-1,15,-1,3,2,0,-14657.4,78833.25,90172516,96394468,,18,9,T,7,8
product,90001838,-1,16,-1,3,2,1,-14657.4,85392.71,90172516,96394469,,18,8,T,7,8
product,90001838,-1,17,-1,3,2,2,-14657.4,91952.17,90172516,96394470,,18,7,T,7,8
product,90001838,-1,18,-1,3,2,3,-14657.4,98511.63,90172516,96394471,,18,6,T,7,8
product,90001838,-1,19,-1,3,2,4,-14657.4,105071.09,90172516,96394472,,18,5,T,7,8
product,90001838,-1,20,-1,4,2,0,-14657.4,111630.55,90172517,96394483,,18,4,T,7,9
product,90001838,-1,21,-1,4,2,1,-14657.4,118190.01,90172517,96394484,,18,3,T,7,9
product,90001838,-1,22,-1,4,2,2,-14657.4,124749.47,90172517,96394485,,18,2,T,7,9
product,90001838,-1,23,-1,4,2,3,-14657.4,131308.93,90172517,96394486,,18,1,T,7,9
product,90001838,-1,24,-1,4,2,4,-14657.4,137868.39,90172517,96394487,,18,0,T,7,9
product,90001838,-1,25,-1,5,2,0,-14657.4,144427.85,90172518,96394498,,18,-1,P,7,10
product,90001838,-1,26,-1,5,2,1,-14657.4,150987.31,90172518,96394499,,18,-2,P,7,10
product,90001838,-1,27,-1,5,2,2,-14657.4,157546.77,90172518,96394500,,18,-3,P,7,10
product,90001838,-1,28,-1,5,2,3,-14657.4,164106.23,90172518,96394501,,18,-4,P,7,10
product,90001838,-1,29,-1,5,2,4,-14657.4,170665.69,90172518,96394502,,18,-5,P,7,10
product,90001838,0,-20,0,-4,0,0,-7386.44,-150747.85,90172519,96394503,,19,44,P,8,1
product,90001838,0,-19,0,-4,0,1,-7386.44,-144188.39,90172519,96394504,,19,43,T,8,1
product,90001838,0,-18,0,-4,0,2,-7386.44,-137628.93,90172519,96394505,,19,42,T,8,1
product,90001838,0,-17,0,-4,0,3,-7386.44,-131069.47,90172519,96394506,,19,41,T,8,1
product,90001838,0,-16,0,-4,0,4,-7386.44,-124510.01,90172519,96394507,,19,40,T,8,1
product,90001838,0,-15,0,-3,0,0,-7386.44,-117950.55,90172520,96394518,,19,39,T,8,2
product,90001838,0,-14,0,-3,0,1,-7386.44,-111391.09,90172520,96394519,,19,38,T,8,2
product,90001838,0,-13,0,-3,0,2,-7386.44,-104831.63,90172520,96394520,,19,37,T,8,2
product,90001838,0,-12,0,-3,0,3,-7386.44,-98272.17,90172520,96394521,,19,36,T,8,2
product,90001838,0,-11,0,-3,0,4,-7386.44,-91712.71,90172520,96394522,,19,35,T,8,2
product,90001838,0,-10,0,-2,0,0,-7386.44,-85153.25,90172521,96394533,,19,34,T,8,3
product,90001838,0,-9,0,-2,0,1,-7386.44,-78593.79,90172521,96394534,,19,33,T,8,3
product,90001838,0,-8,0,-2,0,2,-7386.44,-72034.33,90172521,96394535,,19,32,T,8,3
product,90001838,0,-7,0,-2,0,3,-7386.44,-65474.87,90172521,96394536,,19,31,T,8,3
product,90001838,0,-6,0,-2,0,4,-7386.44,-58915.41,90172521,96394537,,19,30,T,8,3
product,90001838,0,-5,0,-1,0,0,-7386.44,-52355.95,90172522,96394548,,19,29,T,8,4
product,90001838,0,-4,0,-1,0,1,-7386.44,-45796.49,90172522,96394549,,19,28,T,8,4
product,90001838,0,-3,0,-1,0,2,-7386.44,-39237.03,90172522,96394550,,19,27,T,8,4
product,90001838,0,-2,0,-1,0,3,-7386.44,-32677.57,90172522,96394551,,19,26,T,8,4
product,90001838,0,-1,0,-1,0,4,-7386.44,-26118.11,90172522,96394552,,19,25,T,8,4
product,90001838,0,0,0,0,0,0,-7386.44,-19558.65,90172523,96394563,2,19,24,T,8,5
product,90001838,0,1,0,0,0,1,-7386.44,-12999.19,90172523,96394564,2,19,23,T,8,5
product,90001838,0,2,0,0,0,2,-7386.44,-6439.73,90172523,96394565,2,19,22,T,8,5
product,90001838,0,3,0,0,0,3,-7386.44,119.73,90172523,96394566,2,19,21,T,8,5
product,90001838,0,4,0,0,0,4,-7386.44,6679.19,90172523,96394567,2,19,20,T,8,5
product,90001838,0,5,0,1,0,0,-7386.44,13238.65,90172524,96394578,,19,19,T,8,6
product,90001838,0,6,0,1,0,1,-7386.44,19798.11,90172524,96394579,,19,18,T,8,6
product,90001838,0,7,0,1,0,2,-7386.44,26357.57,90172524,96394580,,19,17,T,8,6
product,90001838,0,8,0,1,0,3,-7386.44,32917.03,90172524,96394581,,19,16,T,8,6
product,90001838,0,9,0,1,0,4,-7386.44,39476.49,90172524,96394582,,19,15,T,8,6
product,90001838,0,10,0,2,0,0,-7386.44,46035.95,90172525,96394593,,19,14,T,8,7
product,90001838,0,11,0,2,0,1,-7386.44,52595.41,90172525,96394594,,19,13,T,8,7
product,90001838,0,12,0,2,0,2,-7386.44,59154.87,90172525,96394595,,19,12,T,8,7
product,90001838,0,13,0,2,0,3,-7386.44,65714.33,90172525,96394596,,19,11,T,8,7
product,90001838,0,14,0,2,0,4,-7386.44,72273.79,90172525,96394597,,19,10,T,8,7
product,90001838,0,15,0,3,0,0,-7386.44,78833.25,90172526,96394608,12,19,9,T,8,8
product,90001838,0,16,0,3,0,1,-7386.44,85392.71,90172526,96394609,12,19,8,T,8,8
product,90001838,0,17,0,3,0,2,-7386.44,91952.17,90172526,96394610,12,19,7,T,8,8
product,90001838,0,18,0,3,0,3,-7386.44,98511.63,90172526,96394611,12,19,6,T,8,8
product,90001838,0,19,0,3,0,4,-7386.44,105071.09,90172526,96394612,12,19,5,T,8,8
product,90001838,0,20,0,4,0,0,-7386.44,111630.55,90172527,96394623,,19,4,T,8,9
product,90001838,0,21,0,4,0,1,-7386.44,118190.01,90172527,96394624,,19,3,T,8,9
product,90001838,0,22,0,4,0,2,-7386.44,124749.47,90172527,96394625,,19,2,T,8,9
product,90001838,0,23,0,4,0,3,-7386.44,131308.93,90172527,96394626,,19,1,T,8,9
product,90001838,0,24,0,4,0,4,-7386.44,137868.39,90172527,96394627,,19,0,T,8,9
product,90001838,0,25,0,5,0,0,-7386.44,144427.85,90172528,96394638,,19,-1,P,8,10
product,90001838,0,26,0,5,0,1,-7386.44,150987.31,90172528,96394639,,19,-2,P,8,10
product,90001838,0,27,0,5,0,2,-7386.44,157546.77,90172528,96394640,,19,-3,P,8,10
product,90001838,0,28,0,5,0,3,-7386.44,164106.23,90172528,96394641,,19,-4,P,8,10
product,90001838,0,29,0,5,0,4,-7386.44,170665.69,90172528,96394642,,19,-5,P,8,10
product,90001838,1,-20,0,-4,1,0,-115.48,-150747.85,90172519,96394508,,20,44,P,8,1
product,90001838,1,-19,0,-4,1,1,-115.48,-144188.39,90172519,96394509,,20,43,T,8,1
product,90001838,1,-18,0,-4,1,2,-115.48,-137628.93,90172519,96394510,,20,42,T,8,1
product,90001838,1,-17,0,-4,1,3,-115.48,-131069.47,90172519,96394511,,20,41,T,8,1
product,90001838,1,-16,0,-4,1,4,-115.48,-124510.01,90172519,96394512,,20,40,T,8,1
product,90001838,1,-15,0,-3,1,0,-115.48,-117950.55,90172520,96394523,,20,39,T,8,2
product,90001838,1,-14,0,-3,1,1,-115.48,-111391.09,90172520,96394524,,20,38,T,8,2
product,90001838,1,-13,0,-3,1,2,-115.48,-104831.63,90172520,96394525,,20,37,T,8,2
product,90001838,1,-12,0,-3,1,3,-115.48,-98272.17,90172520,96394526,,20,36,T,8,2
product,90001838,1,-11,0,-3,1,4,-115.48,-91712.71,90172520,96394527,,20,35,T,8,2
product,90001838,1,-10,0,-2,1,0,-115.48,-85153.25,90172521,96394538,,20,34,T,8,3
product,90001838,1,-9,0,-2,1,1,-115.48,-78593.79,90172521,96394539,,20,33,T,8,3
product,90001838,1,-8,0,-2,1,2,-115.48,-72034.33,90172521,96394540,,20,32,T,8,3
product,90001838,1,-7,0,-2,1,3,-115.48,-65474.87,90172521,96394541,,20,31,T,8,3
product,90001838,1,-6,0,-2,1,4,-115.48,-58915.41,90172521,96394542,,20,30,T,8,3
product,90001838,1,-5,0,-1,1,0,-115.48,-52355.95,90172522,96394553,,20,29,T,8,4
product,90001838,1,-4,0,-1,1,1,-115.48,-45796.49,90172522,96394554,,20,28,T,8,4
product,90001838,1,-3,0,-1,1,2,-115.48,-39237.03,90172522,96394555,,20,27,T,8,4
product,90001838,1,-2,0,-1,1,3,-115.48,-32677.57,90172522,96394556,,20,26,T,8,4
product,90001838,1,-1,0,-1,1,4,-115.48,-26118.11,90172522,96394557,,20,25,T,8,4
product,90001838,1,0,0,0,1,0,-115.48,-19558.65,90172523,96394568,2,20,24,T,8,5
product,90001838,1,1,0,0,1,1,-115.48,-12999.19,90172523,96394569,2,20,23,T,8,5
product,90001838,1,2,0,0,1,2,-115.48,-6439.73,90172523,96394570,2,20,22,T,8,5
product,90001838,1,3,0,0,1,3,-115.48,119.73,90172523,96394571,2,20,21,T,8,5
product,90001838,1,4,0,0,1,4,-115.48,6679.19,90172523,96394572,2,20,20,T,8,5
product,90001838,1,5,0,1,1,0,-115.48,13238.65,90172524,96394583,,20,19,T,8,6
product,90001838,1,6,0,1,1,1,-115.48,19798.11,90172524,96394584,,20,18,T,8,6
product,90001838,1,7,0,1,1,2,-115.48,26357.57,90172524,96394585,,20,17,T,8,6
product,90001838,1,8,0,1,1,3,-115.48,32917.03,90172524,96394586,,20,16,T,8,6
product,90001838,1,9,0,1,1,4,-115.48,39476.49,90172524,96394587,,20,15,T,8,6
product,90001838,1,10,0,2,1,0,-115.48,46035.95,90172525,96394598,,20,14,T,8,7
product,90001838,1,11,0,2,1,1,-115.48,52595.41,90172525,96394599,,20,13,T,8,7
product,90001838,1,12,0,2,1,2,-115.48,59154.87,90172525,96394600,,20,12,T,8,7
product,90001838,1,13,0,2,1,3,-115.48,65714.33,90172525,96394601,,20,11,T,8,7
product,90001838,1,14,0,2,1,4,-115.48,72273.79,90172525,96394602,,20,10,T,8,7
product,90001838,1,15,0,3,1,0,-115.48,78833.25,90172526,96394613,12,20,9,T,8,8
product,90001838,1,16,0,3,1,1,-115.48,85392.71,90172526,96394614,12,20,8,T,8,8
product,90001838,1,17,0,3,1,2,-115.48,91952.17,90172526,96394615,12,20,7,T,8,8
product,90001838,1,18,0,3,1,3,-115.48,98511.63,90172526,96394616,12,20,6,T,8,8
product,90001838,1,19,0,3,1,4,-115.48,105071.09,90172526,96394617,12,20,5,T,8,8
product,90001838,1,20,0,4,1,0,-115.48,111630.55,90172527,96394628,,20,4,T,8,9
product,90001838,1,21,0,4,1,1,-115.48,118190.01,90172527,96394629,,20,3,T,8,9
product,90001838,1,22,0,4,1,2,-115.48,124749.47,90172527,96394630,,20,2,T,8,9
product,90001838,1,23,0,4,1,3,-115.48,131308.93,90172527,96394631,,20,1,T,8,9
product,90001838,1,24,0,4,1,4,-115.48,137868.39,90172527,96394632,,20,0,T,8,9
product,90001838,1,25,0,5,1,0,-115.48,144427.85,90172528,96394643,,20,-1,P,8,10
product,90001838,1,26,0,5,1,1,-115.48,150987.31,90172528,96394644,,20,-2,P,8,10
product,90001838,1,27,0,5,1,2,-115.48,157546.77,90172528,96394645,,20,-3,P,8,10
product,90001838,1,28,0,5,1,3,-115.48,164106.23,90172528,96394646,,20,-4,P,8,10
product,90001838,1,29,0,5,1,4,-115.48,170665.69,90172528,96394647,,20,-5,P,8,10
product,90001838,2,-20,0,-4,2,0,7155.48,-150747.85,90172519,96394513,,21,44,P,8,1
product,90001838,2,-19,0,-4,2,1,7155.48,-144188.39,90172519,96394514,,21,43,T,8,1
product,90001838,2,-18,0,-4,2,2,7155.48,-137628.93,90172519,96394515,,21,42,T,8,1
product,90001838,2,-17,0,-4,2,3,7155.48,-131069.47,90172519,96394516,,21,41,T,8,1
product,90001838,2,-16,0,-4,2,4,7155.48,-124510.01,90172519,96394517,,21,40,T,8,1
product,90001838,2,-15,0,-3,2,0,7155.48,-117950.55,90172520,96394528,,21,39,T,8,2
product,90001838,2,-14,0,-3,2,1,7155.48,-111391.09,90172520,96394529,,21,38,T,8,2
product,90001838,2,-13,0,-3,2,2,7155.48,-104831.63,90172520,96394530,,21,37,T,8,2
product,90001838,2,-12,0,-3,2,3,7155.48,-98272.17,90172520,96394531,,21,36,T,8,2
product,90001838,2,-11,0,-3,2,4,7155.48,-91712.71,90172520,96394532,,21,35,T,8,2
product,90001838,2,-10,0,-2,2,0,7155.48,-85153.25,90172521,96394543,,21,34,T,8,3
product,90001838,2,-9,0,-2,2,1,7155.48,-78593.79,90172521,96394544,,21,33,T,8,3
product,90001838,2,-8,0,-2,2,2,7155.48,-72034.33,90172521,96394545,,21,32,T,8,3
product,90001838,2,-7,0,-2,2,3,7155.48,-65474.87,90172521,96394546,,21,31,T,8,3
product,90001838,2,-6,0,-2,2,4,7155.48,-58915.41,90172521,96394547,,21,30,T,8,3
product,90001838,2,-5,0,-1,2,0,7155.48,-52355.95,90172522,96394558,,21,29,T,8,4
product,90001838,2,-4,0,-1,2,1,7155.48,-45796.49,90172522,96394559,,21,28,T,8,4
product,90001838,2,-3,0,-1,2,2,7155.48,-39237.03,90172522,96394560,,21,27,T,8,4
product,90001838,2,-2,0,-1,2,3,7155.48,-32677.57,90172522,96394561,,21,26,T,8,4
product,90001838,2,-1,0,-1,2,4,7155.48,-26118.11,90172522,96394562,,21,25,T,8,4
product,90001838,2,0,0,0,2,0,7155.48,-19558.65,90172523,96394573,2,21,24,T,8,5
product,90001838,2,1,0,0,2,1,7155.48,-12999.19,90172523,96394574,2,21,23,T,8,5
product,90001838,2,2,0,0,2,2,7155.48,-6439.73,90172523,96394575,2,21,22,T,8,5
product,90001838,2,3,0,0,2,3,7155.48,119.73,90172523,96394576,2,21,21,T,8,5
product,90001838,2,4,0,0,2,4,7155.48,6679.19,90172523,96394577,2,21,20,T,8,5
product,90001838,2,5,0,1,2,0,7155.48,13238.65,90172524,96394588,,21,19,T,8,6
product,90001838,2,6,0,1,2,1,7155.48,19798.11,90172524,96394589,,21,18,T,8,6
product,90001838,2,7,0,1,2,2,7155.48,26357.57,90172524,96394590,,21,17,T,8,6
product,90001838,2,8,0,1,2,3,7155.48,32917.03,90172524,96394591,,21,16,T,8,6
product,90001838,2,9,0,1,2,4,7155.48,39476.49,90172524,96394592,,21,15,T,8,6
product,90001838,2,10,0,2,2,0,7155.48,46035.95,90172525,96394603,,21,14,T,8,7
product,90001838,2,11,0,2,2,1,7155.48,52595.41,90172525,96394604,,21,13,T,8,7
product,90001838,2,12,0,2,2,2,7155.48,59154.87,90172525,96394605,,21,12,T,8,7
product,90001838,2,13,0,2,2,3,7155.48,65714.33,90172525,96394606,,21,11,T,8,7
product,90001838,2,14,0,2,2,4,7155.48,72273.79,90172525,96394607,,21,10,T,8,7
product,90001838,2,15,0,3,2,0,7155.48,78833.25,90172526,96394618,12,21,9,T,8,8
product,90001838,2,16,0,3,2,1,7155.48,85392.71,90172526,96394619,12,21,8,T,8,8
product,90001838,2,17,0,3,2,2,7155.48,91952.17,90172526,96394620,12,21,7,T,8,8
product,90001838,2,18,0,3,2,3,7155.48,98511.63,90172526,96394621,12,21,6,T,8,8
product,90001838,2,19,0,3,2,4,7155.48,105071.09,90172526,96394622,12,21,5,T,8,8
product,90001838,2,20,0,4,2,0,7155.48,111630.55,90172527,96394633,,21,4,T,8,9
product,90001838,2,21,0,4,2,1,7155.48,118190.01,90172527,96394634,,21,3,T,8,9
product,90001838,2,22,0,4,2,2,7155.48,124749.47,90172527,96394635,,21,2,T,8,9
product,90001838,2,23,0,4,2,3,7155.48,131308.93,90172527,96394636,,21,1,T,8,9
product,90001838,2,24,0,4,2,4,7155.48,137868.39,90172527,96394637,,21,0,T,8,9
product,90001838,2,25,0,5,2,0,7155.48,144427.85,90172528,96394648,,21,-1,P,8,10
product,90001838,2,26,0,5,2,1,7155.48,150987.31,90172528,96394649,,21,-2,P,8,10
product,90001838,2,27,0,5,2,2,7155.48,157546.77,90172528,96394650,,21,-3,P,8,10
product,90001838,2,28,0,5,2,3,7155.48,164106.23,90172528,96394651,,21,-4,P,8,10
product,90001838,2,29,0,5,2,4,7155.48,170665.69,90172528,96394652,,21,-5,P,8,10
product,90001838,3,-20,1,-4,0,0,14426.44,-150747.85,90172529,96394653,,22,44,P,9,1
product,90001838,3,-19,1,-4,0,1,14426.44,-144188.39,90172529,96394654,,22,43,T,9,1
product,90001838,3,-18,1,-4,0,2,14426.44,-137628.93,90172529,96394655,,22,42,T,9,1
product,90001838,3,-17,1,-4,0,3,14426.44,-131069.47,90172529,96394656,,22,41,T,9,1
product,90001838,3,-16,1,-4,0,4,14426.44,-124510.01,90172529,96394657,,22,40,T,9,1
product,90001838,3,-15,1,-3,0,0,14426.44,-117950.55,90172530,96394668,,22,39,T,9,2
product,90001838,3,-14,1,-3,0,1,14426.44,-111391.09,90172530,96394669,,22,38,T,9,2
product,90001838,3,-13,1,-3,0,2,14426.44,-104831.63,90172530,96394670,,22,37,T,9,2
product,90001838,3,-12,1,-3,0,3,14426.44,-98272.17,90172530,96394671,,22,36,T,9,2
product,90001838,3,-11,1,-3,0,4,14426.44,-91712.71,90172530,96394672,,22,35,T,9,2
product,90001838,3,-10,1,-2,0,0,14426.44,-85153.25,90172531,96394683,5,22,34,T,9,3
product,90001838,3,-9,1,-2,0,1,14426.44,-78593.79,90172531,96394684,5,22,33,T,9,3
product,90001838,3,-8,1,-2,0,2,14426.44,-72034.33,90172531,96394685,5,22,32,T,9,3
product,90001838,3,-7,1,-2,0,3,14426.44,-65474.87,90172531,96394686,5,22,31,T,9,3
product,90001838,3,-6,1,-2,0,4,14426.44,-58915.41,90172531,96394687,5,22,30,T,9,3
product,90001838,3,-5,1,-1,0,0,14426.44,-52355.95,90172532,96394698,,22,29,T,9,4
product,90001838,3,-4,1,-1,0,1,14426.44,-45796.49,90172532,96394699,,22,28,T,9,4
product,90001838,3,-3,1,-1,0,2,14426.44,-39237.03,90172532,96394700,,22,27,T,9,4
product,90001838,3,-2,1,-1,0,3,14426.44,-32677.57,90172532,96394701,,22,26,T,9,4
product,90001838,3,-1,1,-1,0,4,14426.44,-26118.11,90172532,96394702,,22,25,T,9,4
product,90001838,3,0,1,0,0,0,14426.44,-19558.65,90172533,96394713,,22,24,T,9,5
product,90001838,3,1,1,0,0,1,14426.44,-12999.19,90172533,96394714,,22,23,T,9,5
product,90001838,3,2,1,0,0,2,14426.44,-6439.73,90172533,96394715,,22,22,T,9,5
product,90001838,3,3,1,0,0,3,14426.44,119.73,90172533,96394716,,22,21,T,9,5
product,90001838,3,4,1,0,0,4,14426.44,6679.19,90172533,96394717,,22,20,T,9,5
product,90001838,3,5,1,1,0,0,14426.44,13238.65,90172534,96394728,,22,19,T,9,6
product,90001838,3,6,1,1,0,1,14426.44,19798.11,90172534,96394729,,22,18,T,9,6
product,90001838,3,7,1,1,0,2,14426.44,26357.57,90172534,96394730,,22,17,T,9,6
product,90001838,3,8,1,1,0,3,14426.44,32917.03,90172534,96394731,,22,16,T,9,6
product,90001838,3,9,1,1,0,4,14426.44,39476.49,90172534,96394732,,22,15,T,9,6
product,90001838,3,10,1,2,0,0,14426.44,46035.95,90172535,96394743,,22,14,T,9,7
product,90001838,3,11,1,2,0,1,14426.44,52595.41,90172535,96394744,,22,13,T,9,7
product,90001838,3,12,1,2,0,2,14426.44,59154.87,90172535,96394745,,22,12,T,9,7
product,90001838,3,13,1,2,0,3,14426.44,65714.33,90172535,96394746,,22,11,T,9,7
product,90001838,3,14,1,2,0,4,14426.44,72273.79,90172535,96394747,,22,10,T,9,7
product,90001838,3,15,1,3,0,0,14426.44,78833.25,90172536,96394758,,22,9,T,9,8
product,90001838,3,16,1,3,0,1,14426.44,85392.71,90172536,96394759,,22,8,T,9,8
product,90001838,3,17,1,3,0,2,14426.44,91952.17,90172536,96394760,,22,7,T,9,8
product,90001838,3,18,1,3,0,3,14426.44,98511.63,90172536,96394761,,22,6,T,9,8
product,90001838,3,19,1,3,0,4,14426.44,105071.09,90172536,96394762,,22,5,T,9,8
product,90001838,3,20,1,4,0,0,14426.44,111630.55,90172537,96394773,,22,4,T,9,9
product,90001838,3,21,1,4,0,1,14426.44,118190.01,90172537,96394774,,22,3,T,9,9
product,90001838,3,22,1,4,0,2,14426.44,124749.47,90172537,96394775,,22,2,T,9,9
product,90001838,3,23,1,4,0,3,14426.44,131308.93,90172537,96394776,,22,1,T,9,9
product,90001838,3,24,1,4,0,4,14426.44,137868.39,90172537,96394777,,22,0,T,9,9
product,90001838,3,25,1,5,0,0,14426.44,144427.85,90172538,96394788,,22,-1,P,9,10
